_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
3651481,4155150,2017,,1950,PRIVATE,05,York South-Weston,166 QUEENS DR,3,11,2022-10-21,76,Evaluation needs to be conducted in 2 years,16,4,4,4,3,4,1,N/A,5,N/A,4,3,3,5,4,5,5,N/A,3,4,N/A,W0525,43.7065405201,-79.510586885,303931.264,4840509.34
3651482,4154786,2017,,1960,PRIVATE,16,Don Valley East,14 THE DONWAY E,4,40,2022-10-21,74,Evaluation needs to be conducted in 2 years,18,5,5,5,3,3,4,N/A,3,4,3,4,4,5,3,3,4,3,3,3,N/A,N1627,43.7357778684,-79.3410317074,317589.923,4843769.528
3651483,4154785,2017,,1959,PRIVATE,16,Don Valley East,16 THE DONWAY E,4,61,2022-10-21,72,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,4,4,3,4,3,4,4,5,3,3,3,4,3,3,N/A,N1627,43.7362179741,-79.3411712705,317578.588,4843818.401
3651484,4154340,2017,,1994,SOCIAL HOUSING,05,York South-Weston,1630 LAWRENCE AVE W,8,100,2022-10-21,81,Evaluation needs to be conducted in 2 years,17,4,4,5,3,3,4,4,4,4,N/A,3,4,5,5,4,5,N/A,5,3,N/A,W0526,43.7061669759,-79.4914250122,305475.573,4840467.787
3651485,4154341,2017,,1965,PRIVATE,05,York South-Weston,1640 LAWRENCE AVE W,9,92,2022-10-21,80,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,4,4,5,4,3,3,3,5,4,4,4,5,5,4,N/A,W0526,43.7058159732,-79.4929514926,305352.55,4840428.784
3651486,4154327,2017,,1959,PRIVATE,05,York South-Weston,1724 LAWRENCE AVE W,3,30,2022-10-21,83,Evaluation needs to be conducted in 2 years,18,4,4,5,4,3,4,N/A,5,4,3,4,4,5,4,3,5,5,5,4,N/A,W0528,43.7048994606,-79.4973466692,304998.33,4840326.957
3651487,4154324,2017,,1961,PRIVATE,05,York South-Weston,1809 LAWRENCE AVE W,4,32,2022-10-21,91,Evaluation needs to be conducted in 3 years,18,4,4,5,4,5,4,N/A,5,5,5,4,4,5,5,5,5,4,5,4,N/A,W0528,43.703038028,-79.501404509,304671.015,4840121.117
3651488,4156323,2017,,1971,PRIVATE,17,Don Valley North,4001 BAYVIEW AVE,12,234,2022-10-21,95,Evaluation needs to be conducted in 3 years,20,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,5,4,5,N1721,43.8013167898,-79.3922896323,313197.147,4851099.932
3651489,4155675,2017,,1971,PRIVATE,17,Don Valley North,4005 BAYVIEW AVE,12,235,2022-10-21,94,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,5,5,5,5,5,3,5,5,4,5,5,5,4,4,N/A,N1721,43.8026375756,-79.3940419226,313187.202,4851155.247
3651490,4156074,2017,,1975,PRIVATE,25,Scarborough-Rouge Park,111 GENERATION BLVD,3,12,2022-10-21,86,Evaluation needs to be conducted in 3 years,17,4,4,5,4,4,4,N/A,4,N/A,N/A,4,5,5,5,4,3,4,4,5,5,E2530,43.8038619612,-79.1641599515,331811.235,4851362.031
3651491,4154831,2017,,1968,PRIVATE,17,Don Valley North,2775 DON MILLS RD,14,170,2022-10-20,95,Evaluation needs to be conducted in 3 years,17,5,5,5,4,4,5,4,5,5,N/A,5,5,N/A,5,5,5,5,5,4,N/A,N1727,43.7797579153,-79.3477938007,317036.328,4848654.491
3651492,4154613,2017,,1960,PRIVATE,06,York Centre,10 WILMINGTON AVE,3,39,2022-10-20,93,Evaluation needs to be conducted in 3 years,16,5,4,5,4,4,5,N/A,5,N/A,N/A,5,5,5,4,5,5,5,4,4,N/A,N0624,43.753111203,-79.453124981,308559.203,4845684.975
3651493,4155101,2017,,1951,PRIVATE,05,York South-Weston,80 CLEARVIEW HTS,4,36,2022-10-20,78,Evaluation needs to be conducted in 2 years,16,4,3,5,5,3,4,N/A,4,N/A,3,4,3,5,4,5,3,N/A,5,2,N/A,W0532,43.693064312,-79.482178967,306220.758,4839013.187
3651494,4154778,2017,,1966,PRIVATE,16,Don Valley East,1059 DON MILLS RD,6,70,2022-10-20,80,Evaluation needs to be conducted in 2 years,18,4,5,5,3,4,4,3,3,4,N/A,4,5,5,3,4,4,5,4,3,N/A,N1627,43.7346398069,-79.3419288019,317517.899,4843642.953
3651495,4154779,2017,,1960,PRIVATE,16,Don Valley East,1061 DON MILLS RD,4,40,2022-10-20,82,Evaluation needs to be conducted in 2 years,18,5,5,5,4,4,4,N/A,4,4,3,4,4,5,3,4,4,5,4,3,N/A,N1627,43.735097283,-79.342235727,317493.08,4843693.732
3651496,4154619,2017,,1964,PRIVATE,06,York Centre,707-711 FINCH AVE W,7,150,2022-10-20,83,Evaluation needs to be conducted in 2 years,19,4,4,5,5,3,4,4,4,4,4,5,5,5,4,4,4,3,4,4,N/A,N0624,,,307885.741,4847532.729
3651497,4154618,2017,,1970,PRIVATE,06,York Centre,715 FINCH AVE W,11,85,2022-10-20,80,Evaluation needs to be conducted in 2 years,19,5,4,5,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,N/A,N0624,43.7692028899,-79.4622653177,307822.589,4847471.362
3651498,4155563,2017,,1971,TCHC,20,Scarborough Southwest,30 TEESDALE PL,24,278,2022-10-20,84,Evaluation needs to be conducted in 2 years,19,4,3,5,5,5,5,4,4,5,N/A,3,5,3,5,4,3,5,5,3,4,E2028,43.6970038322,-79.287792292,321889.538,4839471.448
3651499,4154549,2018,,1950,PRIVATE,08,Eglinton-Lawrence,31 WASDALE CRES,3,11,2022-10-20,86,Evaluation needs to be conducted in 3 years,17,4,5,5,4,4,4,N/A,4,N/A,4,4,4,5,4,5,4,4,5,4,N/A,N0823,43.730876788,-79.4343345171,310074.549,4843214.935
3651500,4156627,2017,,1964,PRIVATE,16,Don Valley East,30 ST DENNIS DR,4,56,2022-10-20,83,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,5,3,4,4,N/A,4,4,5,4,4,4,5,4,4,4,N1630,43.718750712,-79.331003238,,
3651501,4154635,2017,,1959,PRIVATE,06,York Centre,1 WILMINGTON AVE,3,11,2022-10-20,71,Evaluation needs to be conducted in 2 years,16,3,3,5,3,N/A,3,N/A,4,N/A,3,3,3,5,4,4,4,3,4,3,N/A,N0624,43.75301421,-79.451942218,308654.456,4845674.252
3651502,4155839,2017,,1970,PRIVATE,17,Don Valley North,2980 DON MILLS RD W,16,168,2022-10-20,94,Evaluation needs to be conducted in 3 years,17,5,5,5,5,5,5,4,5,5,N/A,5,5,N/A,4,5,5,4,4,4,N/A,N1727,43.782270984,-79.352924184,316646.953,4848936.864
3651503,4155096,2017,,1960,PRIVATE,05,York South-Weston,30 CLEARVIEW HTS,4,25,2022-10-20,81,Evaluation needs to be conducted in 2 years,16,3,4,5,4,4,4,N/A,3,N/A,N/A,4,5,5,4,4,4,4,5,3,N/A,W0532,43.6932353032,-79.4795788454,306430.615,4839031.266
3651504,4155097,2017,,1951,PRIVATE,05,York South-Weston,40 CLEARVIEW HTS,4,37,2022-10-20,74,Evaluation needs to be conducted in 2 years,17,3,3,5,3,4,4,N/A,3,N/A,3,4,3,5,3,3,3,4,5,5,N/A,W0532,43.6930985864,-79.480237838,306377.496,4839016.071
3651505,4155098,2017,,1951,PRIVATE,05,York South-Weston,50 CLEARVIEW HTS,4,37,2022-10-20,75,Evaluation needs to be conducted in 2 years,17,3,3,5,3,3,4,N/A,3,N/A,3,3,3,5,3,4,4,5,5,5,N/A,W0532,43.693048881,-79.480938758,306320.732,4839011.492
3651506,4155099,2017,,1951,PRIVATE,05,York South-Weston,60 CLEARVIEW HTS,4,37,2022-10-20,80,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,4,N/A,4,4,3,5,3,4,4,4,5,3,N/A,W0532,43.692977471,-79.48134741,306287.792,4839003.552
3651507,4156735,2017,,1974,TCHC,08,Eglinton-Lawrence,155 NEPTUNE DR,4,48,2022-10-20,82,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,4,4,N/A,N/A,4,4,5,4,4,4,4,4,4,N/A,N0823,43.729844838,-79.439645351,309646.53,4843100.909
3651508,4156610,2017,,1964,PRIVATE,16,Don Valley East,32 ST DENNIS DR,4,56,2022-10-20,87,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,5,4,4,4,N/A,4,5,5,5,4,5,5,4,4,4,N1630,43.7190096,-79.330401851,,
3651509,4156640,2017,,1964,PRIVATE,16,Don Valley East,34 ST DENNIS DR,4,56,2022-10-20,86,Evaluation needs to be conducted in 3 years,19,4,4,5,4,5,5,4,4,4,N/A,4,4,5,5,4,4,5,4,4,4,N1630,43.719032697,-79.329817672,,
3651510,4153928,2017,,1957,PRIVATE,12,Toronto-St. Paul's,17 LASCELLES BLVD,17,157,2022-10-20,84,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,5,5,5,5,5,4,4,4,4,4,3,4,4,3,N/A,S1232,43.694963947,-79.398921997,312931.94,4839229.006
3651511,4153929,2017,,1957,PRIVATE,12,Toronto-St. Paul's,19 LASCELLES BLVD,17,157,2022-10-20,86,Evaluation needs to be conducted in 3 years,19,4,4,5,4,4,5,5,5,5,5,4,4,5,4,4,4,4,4,3,N/A,S1232,43.695189701,-79.397924593,313012.302,4839254.188
3651512,4153930,2017,,1957,PRIVATE,12,Toronto-St. Paul's,21 LASCELLES BLVD,17,173,2022-10-20,81,Evaluation needs to be conducted in 2 years,19,3,4,5,4,4,5,5,4,5,3,3,4,5,4,4,4,4,4,3,N/A,S1232,43.695332786,-79.397152193,313074.538,4839270.164
3651513,4154772,2017,,1989,SOCIAL HOUSING,16,Don Valley East,7 THE DONWAY E,4,70,2022-10-20,91,Evaluation needs to be conducted in 3 years,19,4,5,5,4,5,4,5,5,4,N/A,4,5,5,4,4,5,5,4,4,5,N1627,43.7332472948,-79.3395613564,317708.903,4843488.607
3651514,4153788,2019,,1962,PRIVATE,15,Don Valley West,365 EGLINTON AVE E,7,48,2022-10-20,86,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,N/A,N1530,43.709092255,-79.385527223,314009.544,4840800.059
3651515,4153814,2017,,1969,PRIVATE,15,Don Valley West,368 EGLINTON AVE E,13,149,2022-10-20,82,Evaluation needs to be conducted in 2 years,20,5,5,5,3,4,4,3,3,4,4,3,4,5,4,5,5,4,5,3,4,N1537,43.7094642809,-79.3868949941,313899.521,4840840.284
3651516,4153790,2017,,1963,PRIVATE,15,Don Valley West,411 EGLINTON AVE E,12,57,2022-10-20,87,Evaluation needs to be conducted in 3 years,19,4,5,5,4,4,4,4,5,3,4,4,4,5,4,5,5,5,5,4,N/A,N1530,43.70939135,-79.383934963,314137.81,4840833.46
3651517,4153812,2017,,1963,PRIVATE,15,Don Valley West,420 EGLINTON AVE E,5,44,2022-10-20,90,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,5,N/A,5,4,4,5,5,5,4,4,4,5,4,4,N/A,N1537,43.709789927,-79.385265298,314030.547,4840877.597
3651518,4154548,2017,,1960,PRIVATE,08,Eglinton-Lawrence,33 WASDALE CRES,3,11,2022-10-20,79,Evaluation needs to be conducted in 2 years,16,4,5,5,3,4,4,N/A,4,N/A,N/A,3,4,5,3,4,4,4,3,4,N/A,N0823,43.7308134722,-79.4346272545,310050.972,4843207.881
3651519,4154547,2017,,1955,PRIVATE,08,Eglinton-Lawrence,35 WASDALE CRES,3,10,2022-10-20,71,Evaluation needs to be conducted in 2 years,16,3,3,4,3,4,3,N/A,4,N/A,N/A,3,3,5,4,3,4,4,4,3,N/A,N0823,43.7307226236,-79.434896794,310029.266,4843197.77
3651520,4154546,2017,,1960,PRIVATE,08,Eglinton-Lawrence,37 WASDALE CRES,3,11,2022-10-20,80,Evaluation needs to be conducted in 2 years,16,4,5,5,4,3,4,N/A,3,N/A,N/A,4,4,5,3,5,4,4,3,4,N/A,N0823,43.7306604453,-79.4351977557,310005.026,4843190.842
3651521,4155838,2017,,1960,PRIVATE,17,Don Valley North,2960 DON MILLS RD W,16,171,2022-10-20,92,Evaluation needs to be conducted in 3 years,17,5,5,5,5,4,5,4,5,4,N/A,5,5,N/A,4,5,5,4,4,4,N/A,N1727,43.781329305,-79.352683264,316667.205,4848830.497
3651522,4154756,2017,,1976,PRIVATE,16,Don Valley East,35 WYNFORD HEIGHTS CRES,25,217,2022-10-19,86,Evaluation needs to be conducted in 3 years,20,4,5,5,3,4,4,4,4,4,3,4,5,5,5,5,4,5,4,4,5,N1629,43.7263188872,-79.326226049,318784.766,4842721.124
3651523,4153678,2017,,1950,PRIVATE,19,Beaches-East York,156 KINGSTON RD,4,62,2022-10-19,84,Evaluation needs to be conducted in 2 years,16,4,4,5,4,5,4,N/A,4,N/A,N/A,5,5,5,4,4,3,3,3,5,N/A,S1937,43.6711399039,-79.3114153921,319991.88,4836593.512
3651524,4154759,2017,,1974,PRIVATE,16,Don Valley East,65 WYNFORD HEIGHTS CRES,21,327,2022-10-19,89,Evaluation needs to be conducted in 3 years,20,4,5,5,5,5,4,4,4,4,5,4,4,5,4,5,4,5,4,4,5,N1629,43.7283181853,-79.3241417766,318952.217,4842943.589
3651525,4154742,2017,,1972,PRIVATE,15,Don Valley West,745 YORK MILLS RD,18,138,2022-10-19,84,Evaluation needs to be conducted in 2 years,20,4,5,5,3,4,3,4,4,4,4,4,5,5,4,4,5,4,4,4,5,N1524,43.752346265,-79.361904373,315905.269,4845608.147
3651526,4152836,2017,,1979,PRIVATE,24,Scarborough-Guildwood,30 LIVONIA PL,13,200,2022-10-19,98,Evaluation needs to be conducted in 3 years,18,5,5,5,5,5,5,4,5,5,N/A,5,5,5,5,5,5,5,4,5,N/A,E2423,43.786028954,-79.204498435,328567.963,4849383.17
3651527,4154826,2017,,1965,PRIVATE,17,Don Valley North,34 LEITH HILL RD,11,231,2022-10-19,89,Evaluation needs to be conducted in 3 years,20,4,4,5,4,5,5,5,4,4,4,5,5,5,5,5,4,5,4,3,4,N1727,43.7777340882,-79.3489814239,316941.141,4848429.475
3651528,4154827,2017,,1968,PRIVATE,17,Don Valley North,175 SHAUGHNESSY BLVD,18,139,2022-10-19,86,Evaluation needs to be conducted in 3 years,20,4,5,4,5,4,5,4,5,4,4,4,4,5,4,4,4,5,4,3,5,N1727,43.7808646264,-79.3539032407,316544.328,4848776.57
3651529,4155015,2017,,1952,PRIVATE,09,Davenport,355 WESTMOUNT AVE,3,29,2022-10-19,79,Evaluation needs to be conducted in 2 years,15,3,4,5,4,4,3,N/A,4,N/A,N/A,4,4,5,4,3,4,N/A,4,4,N/A,S0925,43.684753041,-79.44430348,309270.037,4838105.654
3651530,4155019,2017,,1950,PRIVATE,09,Davenport,370 WESTMOUNT AVE,3,29,2022-10-19,71,Evaluation needs to be conducted in 2 years,15,4,3,5,3,3,4,N/A,3,N/A,N/A,3,3,5,3,3,4,N/A,4,3,N/A,S0925,43.6852037341,-79.4451995496,309202.478,4838140.205
3651531,4155017,2017,,1953,PRIVATE,09,Davenport,375 WESTMOUNT AVE,3,30,2022-10-19,88,Evaluation needs to be conducted in 3 years,15,4,4,5,4,4,5,N/A,5,N/A,N/A,4,4,5,4,5,5,N/A,4,4,N/A,S0925,43.6853681994,-79.4445572925,309254.249,4838158.509
3651532,4153777,,,1955,PRIVATE,12,Toronto-St. Paul's,676 MOUNT PLEASANT RD,3,23,2022-10-19,83,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,3,N/A,4,N/A,N/A,4,5,5,4,4,4,N/A,4,4,N/A,S1228,43.7056593617,-79.3894538234,313693.856,4840417.278
3651533,4153571,2018,,1969,PRIVATE,13,Toronto Centre,210 OAK ST,17,260,2022-10-19,46,Building Audit,17,2,2,3,2,3,3,2,2,2,N/A,1,1,3,3,2,3,3,2,N/A,N/A,S1330,43.663368073,-79.358462264,316209.596,4835679.79
3651534,4154639,2017,,1969,PRIVATE,06,York Centre,601 FINCH AVE W,14,170,2022-10-19,71,Evaluation needs to be conducted in 2 years,19,4,3,5,2,3,3,3,4,3,4,3,3,5,4,3,3,5,4,3,N/A,N0624,43.770708386,-79.45171713,308671.446,4847640.014
3651535,4154642,2017,,1969,PRIVATE,06,York Centre,4 GOLDFINCH CRT,12,95,2022-10-19,69,Evaluation needs to be conducted in 2 years,20,3,3,5,3,3,4,4,4,4,3,2,4,5,3,3,3,2,4,4,3,N0624,43.7701314471,-79.4494799439,308851.855,4847575.071
3651536,4154641,2017,,1969,PRIVATE,06,York Centre,12 GOLDFINCH CRT,12,143,2022-10-19,71,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,3,4,4,4,4,3,3,5,3,3,3,3,4,3,N/A,N0624,43.7709438668,-79.4509600239,308732.646,4847665.256
3651537,4153676,2017,,1934,PRIVATE,19,Beaches-East York,204 KINGSTON RD,3,15,2022-10-19,93,Evaluation needs to be conducted in 3 years,16,5,5,5,4,4,4,N/A,5,N/A,4,5,5,5,4,4,5,N/A,5,5,N/A,S1937,43.6722400679,-79.3102957191,320081.891,4836715.941
3651538,4153671,2017,,1970,PRIVATE,19,Beaches-East York,2 KINGSTON RD,4,16,2022-10-19,80,Evaluation needs to be conducted in 2 years,15,5,5,4,3,4,4,N/A,4,N/A,N/A,3,5,5,3,4,4,N/A,3,4,N/A,S1937,43.667724652,-79.31265581,319889.941,4836214.615
3651539,4154775,2017,,1950,PRIVATE,16,Don Valley East,1053 DON MILLS RD,4,40,2022-10-19,76,Evaluation needs to be conducted in 2 years,19,3,4,5,4,3,4,3,4,4,3,4,5,4,3,4,3,5,3,4,N/A,N1627,43.7335260721,-79.3417293188,317534.2,4843519.24
3651540,4156468,2017,,1972,TCHC,20,Scarborough Southwest,10 GORDONRIDGE PL,16,217,2022-10-19,86,Evaluation needs to be conducted in 3 years,18,4,3,5,4,5,5,4,5,5,N/A,3,5,3,4,4,5,5,4,4,N/A,E2024,43.726954137,-79.252290284,324713.921,4842838.544
3651541,4153679,2017,,1954,PRIVATE,19,Beaches-East York,140 KINGSTON RD,4,60,2022-10-19,92,Evaluation needs to be conducted in 3 years,15,4,5,5,4,4,5,N/A,4,N/A,N/A,5,5,5,5,4,4,N/A,5,5,N/A,S1937,43.6709421277,-79.3114896572,319985.941,4836571.526
3651542,4154758,2017,,1969,PRIVATE,16,Don Valley East,55 WYNFORD HEIGHTS CRES,21,344,2022-10-19,87,Evaluation needs to be conducted in 3 years,20,4,5,5,4,5,4,4,5,4,4,4,5,5,4,4,4,5,4,3,5,N1629,43.7273105049,-79.3250508572,318879.214,4842831.486
3651543,4155380,2019,,1970,PRIVATE,02,Etobicoke Centre,320 THE WEST MALL,3,17,2022-10-18,75,Evaluation needs to be conducted in 2 years,15,3,4,4,3,3,4,N/A,4,N/A,N/A,3,5,5,4,3,3,4,4,N/A,N/A,W0233,43.636889686,-79.5635303983,299658.366,4832773.299
3651544,4153887,2017,,1957,PRIVATE,12,Toronto-St. Paul's,484 AVENUE RD,13,118,2022-10-18,95,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,N/A,S1231,43.687301393,-79.402324341,312658.704,4838377.38
3651545,4153886,2017,,1956,PRIVATE,12,Toronto-St. Paul's,494 AVENUE RD,13,118,2022-10-18,96,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,N/A,S1231,43.687758523,-79.402478988,312646.179,4838428.152
3651546,4153972,2017,,1967,PRIVATE,08,Eglinton-Lawrence,655 BRIAR HILL AVE,4,36,2022-10-18,84,Evaluation needs to be conducted in 2 years,18,4,5,5,4,5,4,N/A,4,5,4,4,4,5,3,5,4,4,3,4,N/A,N0832,43.7075770778,-79.4274046022,310635.081,4840626.937
3651547,4153883,2017,,1957,PRIVATE,12,Toronto-St. Paul's,561 AVENUE RD,14,60,2022-10-18,95,Evaluation needs to be conducted in 3 years,20,5,5,5,4,5,3,5,5,5,5,5,4,5,5,5,5,5,4,5,5,S1232,43.687842496,-79.401374105,312735.24,4838437.581
3651548,4153910,2017,,1955,PRIVATE,12,Toronto-St. Paul's,585 AVENUE RD,11,57,2022-10-18,86,Evaluation needs to be conducted in 3 years,19,4,4,5,3,5,4,5,5,4,3,5,4,5,5,5,5,4,4,3,N/A,S1232,43.6892676418,-79.4019577858,312688.265,4838594.903
3651549,4153909,2017,,1955,PRIVATE,12,Toronto-St. Paul's,606 AVENUE RD,11,62,2022-10-18,90,Evaluation needs to be conducted in 3 years,18,4,4,5,5,5,4,N/A,5,5,5,4,5,5,4,5,5,4,4,3,N/A,S1231,43.6896239325,-79.4033213514,312578.299,4838634.362
3651550,4153956,2017,,1963,PRIVATE,08,Eglinton-Lawrence,20 SHALLMAR BLVD,11,155,2022-10-18,93,Evaluation needs to be conducted in 3 years,19,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5,5,5,4,4,N/A,N0832,43.704511738,-79.424723028,310851.235,4840287.547
3651551,4153900,2017,,1957,PRIVATE,12,Toronto-St. Paul's,340 LONSDALE RD,6,36,2022-10-18,90,Evaluation needs to be conducted in 3 years,18,4,4,5,5,5,3,N/A,5,5,5,5,5,5,4,5,4,4,4,4,N/A,S1230,43.6887295073,-79.4136144798,311748.58,4838534.089
3651552,4153567,2017,,1985,TCHC,13,Toronto Centre,123 SACKVILLE ST,3,20,2022-10-18,56,Evaluation needs to be conducted in 1 year,16,2,2,4,2,3,3,2,3,N/A,N/A,2,2,4,3,3,4,2,4,N/A,N/A,S1330,43.6570898108,-79.3615276679,315953.471,4835024.718
3651553,4153903,2017,,1923,PRIVATE,12,Toronto-St. Paul's,316 LONSDALE RD,4,10,2022-10-18,84,Evaluation needs to be conducted in 2 years,15,5,4,5,4,4,5,N/A,4,N/A,N/A,4,4,5,4,4,4,N/A,4,3,N/A,S1231,43.6890629777,-79.4118183457,311893.356,4838571.296
3651554,4153904,2017,,1923,PRIVATE,12,Toronto-St. Paul's,320 LONSDALE RD,4,32,2022-10-18,76,Evaluation needs to be conducted in 2 years,14,4,4,5,3,3,4,N/A,4,N/A,N/A,3,4,5,3,3,4,N/A,4,N/A,N/A,S1231,43.6890609911,-79.4120929663,311871.215,4838571.051
3651555,4153907,2017,,1920,PRIVATE,12,Toronto-St. Paul's,321 LONSDALE RD,5,12,2022-10-18,91,Evaluation needs to be conducted in 3 years,16,5,4,5,5,5,5,N/A,4,N/A,N/A,4,5,5,4,5,5,4,4,4,N/A,S1231,43.6886182692,-79.4117661869,311897.61,4838521.893
3651556,4153906,2017,,1930,PRIVATE,12,Toronto-St. Paul's,323 LONSDALE RD,4,20,2022-10-18,100,Evaluation needs to be conducted in 3 years,14,5,5,5,5,5,5,N/A,5,N/A,N/A,5,5,5,5,5,5,N/A,5,N/A,N/A,S1231,43.6885521367,-79.4119584322,311882.118,4838514.529
3651557,4153691,2017,,1920,PRIVATE,19,Beaches-East York,441 KINGSTON RD,3,15,2022-10-18,93,Evaluation needs to be conducted in 3 years,15,5,5,5,4,4,4,N/A,5,N/A,N/A,5,5,5,5,5,4,N/A,5,4,N/A,S1938,43.6767157275,-79.303971101,320590.73,4837214.351
3651558,4153540,2017,,2016,PRIVATE,13,Toronto Centre,66 ISABELLA ST,23,411,2022-10-18,87,Evaluation needs to be conducted in 3 years,19,5,5,5,3,4,4,4,4,5,N/A,4,4,5,4,4,5,5,5,4,4,S1322,,,314228.321,4836286.651
3651559,4153545,2017,,1917,PRIVATE,13,Toronto Centre,96 ISABELLA ST,4,28,2022-10-18,60,Evaluation needs to be conducted in 1 year,14,2,3,4,2,2,4,N/A,3,N/A,N/A,2,2,4,4,3,3,N/A,4,N/A,N/A,S1322,43.668954869,-79.380480475,314422.606,4836341.446
3651560,4153548,2017,,1973,PRIVATE,13,Toronto Centre,77 HUNTLEY ST,29,561,2022-10-18,91,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,5,4,3,5,5,4,5,5,4,3,5,5,5,N/A,5,S1322,43.671614503,-79.378728034,314563.492,4836637.12
3651561,4153934,2017,,1955,PRIVATE,12,Toronto-St. Paul's,130 ORIOLE PKWY,4,39,2022-10-17,81,Evaluation needs to be conducted in 2 years,17,5,5,5,4,4,3,N/A,4,N/A,5,4,4,5,3,3,2,5,4,4,N/A,S1226,43.6964637317,-79.4032380661,312584.097,4839394.264
3651562,4153941,2017,,1937,PRIVATE,12,Toronto-St. Paul's,540 RUSSELL HILL RD,5,32,2022-10-17,81,Evaluation needs to be conducted in 2 years,18,5,4,5,4,4,3,N/A,4,3,4,5,4,5,2,5,3,5,4,4,N/A,S1226,43.7028383782,-79.4156643118,311581.779,4840101.39
3651563,4153936,2019,,1938,PRIVATE,12,Toronto-St. Paul's,110 ORIOLE PKWY,4,33,2022-10-17,81,Evaluation needs to be conducted in 2 years,17,5,5,5,4,4,4,N/A,4,5,3,4,4,5,4,4,3,N/A,4,2,N/A,S1226,43.6959928836,-79.4029240111,312609.473,4839341.983
3651564,4154901,2017,,1967,PRIVATE,16,Don Valley East,235 BROOKBANKS DR,4,41,2022-10-17,91,Evaluation needs to be conducted in 3 years,18,4,4,5,5,5,5,4,5,4,N/A,4,4,5,5,4,5,5,4,5,N/A,N1625,43.760392359,-79.323756495,318975.435,4846507.812
3651565,4156386,2017,,1967,PRIVATE,16,Don Valley East,15 BROOKBANKS DR,20,148,2022-10-17,95,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,5,5,5,4,N/A,5,4,5,5,5,5,5,4,4,4,N1625,43.7517314,-79.331966044,318300.445,4845575.868
3651566,4153958,2017,,1962,PRIVATE,08,Eglinton-Lawrence,15 SHALLMAR BLVD,7,78,2022-10-17,79,Evaluation needs to be conducted in 2 years,19,4,4,3,3,4,3,4,4,5,4,4,4,5,4,4,4,4,4,4,N/A,N0832,43.703946444,-79.424475355,310871.253,4840224.76
3651567,4153959,2017,,1960,PRIVATE,08,Eglinton-Lawrence,11 SHALLMAR BLVD,7,78,2022-10-17,83,Evaluation needs to be conducted in 2 years,19,4,5,4,3,5,4,5,4,5,3,4,4,5,4,4,4,4,4,4,N/A,N0832,43.703726864,-79.423164634,310976.913,4840200.458
3651568,4155213,2017,,1957,PRIVATE,03,Etobicoke-Lakeshore,2696 BLOOR ST W,3,15,2022-10-17,82,Evaluation needs to be conducted in 2 years,17,4,4,3,5,5,4,N/A,3,N/A,4,4,5,5,4,4,3,4,4,5,N/A,W0322,43.6503199258,-79.4985552052,304900.862,4834263.452
3651569,4156399,2017,,1968,PRIVATE,16,Don Valley East,5 BROOKBANKS DR,15,124,2022-10-17,89,Evaluation needs to be conducted in 3 years,19,5,5,5,4,4,5,4,5,4,N/A,4,4,5,5,4,4,5,5,4,4,N1625,43.75125271,-79.332754959,318204.842,4845556.916
